23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #68: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 15, 08, 14, 12 | 10, 15, 08, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #69: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 15, 08, 14, 12 | 10, 15, 08, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #70: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 15, 08, 14, 20 | 10, 15, 08, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #71: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 15, 08, 14, 20 | 10, 15, 08, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 
